beta[6] output .pE_1 .pE_2 .pE_3 .pE_4 .pE_5 .pE_6 .pE_7 .pE_8 .pEP_1 .pEP_2 .pEP_3 .pEP_4 .pEP_5 .pEP_6 .pEP_7 .pEP_8 .pA_1 .pA_2 .pA_3 .pA_4 .pA_5 .pA_6 .pA_7 .pA_8 .pP_1 .pP_2 .pP_3 .pP_4 .pP_5 .pP_6 .pP_7 .pP_8 .pI1_1 .pI1_2 .pI1_3 .pI1_4 .pI1_5 .pI1_6 .pI1_7 .pI1_8 .pI1H_1 .pI1H_2 .pI1H_3 .pI1H_4 .pI1H_5 .pI1H_6 .pI1H_7 .pI1H_8 .pI1D_1 .pI1D_2 .pI1D_3 .pI1D_4 .pI1D_5 .pI1D_6 .pI1D_7 .pI1D_8 .pI2_1 .pI2_2 .pI2_3 .pI2_4 .pI2_5 .pI2_6 .pI2_7 .pI2_8 .pH_1 .pH_2 .pH_3 .pH_4 .pH_5 .pH_6 .pH_7 .pH_8 .pHD_1 .pHD_2 .pHD_3 .pHD_4 .pHD_5 .pHD_6 .pHD_7 .pHD_8 .lock_1_restrict .lock_2_release .ns .p_home_weekend beta[3] beta[1] beta[2] repeats
0.0300921562906682 Ens001y 0.933040932033478 0.933040932033478 0.933040932033478 0.933040932033478 0.933040932033478 0.933040932033478 0.933040932033478 0.933040932033478 0.0799360931673077 0.0882303975639807 0.10201644226544 0.115919334447878 0.130195936280188 0.147939155162347 0.166159311650658 0.186623458934335 0.155033721575875 0.155033721575875 0.155033721575875 0.155033721575875 0.155033721575875 0.155033721575875 0.155033721575875 0.155033721575875 0.553599428736177 0.553599428736177 0.553599428736177 0.553599428736177 0.553599428736177 0.553599428736177 0.553599428736177 0.553599428736177 0.207957873190036 0.207957873190036 0.207957873190036 0.207957873190036 0.207957873190036 0.207957873190036 0.207957873190036 0.207957873190036 0.297180404932095 0.328016347014907 0.379269068838786 0.430956197453594 0.484032675743572 0.549997082599966 0.617734612276196 0.693814682434546 1.13448488998334e-06 1.25220096338779e-06 1.44785800374009e-06 1.64517339010793e-06 1.84779261275576e-06 2.09961144607484e-06 2.35819916796734e-06 2.64863450149225e-06 0.914279424131841 0.914279424131841 0.914279424131841 0.914279424131841 0.914279424131841 0.914279424131841 0.914279424131841 0.914279424131841 0.420995215209558 0.350565170928338 0.262995457173455 0.201406949463202 0.15668681517738 0.118029984380208 0.0907808074707175 0.0695739601930425 0.248977936070995 0.274812308355189 0.317751871953422 0.361055381842951 0.405522889791784 0.460787912655608 0.51753845896834 0.581278391109864 1 1 44 0.190781640430912 0.220266797220917 0.220266797220917 0.220266797220917 1
0.0192413678458181 Ens001z 0.975447817329572 0.975447817329572 0.975447817329572 0.975447817329572 0.975447817329572 0.975447817329572 0.975447817329572 0.975447817329572 0.158592150140196 0.190330607563892 0.248896534497548 0.31517215388759 0.390621382143602 0.494635180892642 0.613046157897715 0.759803601181213 0.128054431559057 0.128054431559057 0.128054431559057 0.128054431559057 0.128054431559057 0.128054431559057 0.128054431559057 0.128054431559057 0.25611404287298 0.25611404287298 0.25611404287298 0.25611404287298 0.25611404287298 0.25611404287298 0.25611404287298 0.25611404287298 0.241997923640945 0.241997923640945 0.241997923640945 0.241997923640945 0.241997923640945 0.241997923640945 0.241997923640945 0.241997923640945 0.0252882098830053 0.0303490453151736 0.0396876377422376 0.0502555742496876 0.0622862826924582 0.0788717364565265 0.0977528830726039 0.121153997341914 2.69434680308863e-07 3.23355641225847e-07 4.22854209007496e-07 5.35450893691085e-07 6.63632765724085e-07 8.40343432606928e-07 1.04151369044263e-06 1.29084220247227e-06 0.960826398359734 0.960826398359734 0.960826398359734 0.960826398359734 0.960826398359734 0.960826398359734 0.960826398359734 0.960826398359734 0.224424273688586 0.206073590677832 0.181454533875311 0.161980633737659 0.145931613396499 0.129963728475502 0.116863253489282 0.105002557051283 0.0463213569787666 0.0555914779461586 0.0726973259082933 0.0920550092617325 0.114092106512319 0.144472300603343 0.179057600892214 0.221922294470153 1 1 33 0.752650725203566 0.0404017261991075 0.0404017261991075 0.0404017261991075 1
0.0428199580608128 Ens0020 0.453660119846371 0.453660119846371 0.453660119846371 0.453660119846371 0.453660119846371 0.453660119846371 0.453660119846371 0.453660119846371 0.0627908779979966 0.0825237307644103 0.123342186867209 0.1756711725503 0.24228511443447 0.345076662131913 0.475928619132748 0.656399216076273 0.126493609152608 0.126493609152608 0.126493609152608 0.126493609152608 0.126493609152608 0.126493609152608 0.126493609152608 0.126493609152608 0.238049625058891 0.238049625058891 0.238049625058891 0.238049625058891 0.238049625058891 0.238049625058891 0.238049625058891 0.238049625058891 0.26572544989648 0.26572544989648 0.26572544989648 0.26572544989648 0.26572544989648 0.26572544989648 0.26572544989648 0.26572544989648 0.0260825457899064 0.0342793261544346 0.0512348025599165 0.0729716090632775 0.100642207800493 0.143340531746838 0.197694798942816 0.272660028902834 0.000220674718977359 0.000290024628991181 0.000433478608562259 0.000617385643758597 0.000851496288074355 0.00121275092608252 0.00167262216469966 0.00230687509337283 0.876290397195621 0.876290397195621 0.876290397195621 0.876290397195621 0.876290397195621 0.876290397195621 0.876290397195621 0.876290397195621 0.451537825809186 0.385600503713382 0.300893704919665 0.238867661895927 0.192105258000577 0.150123888966727 0.119381839291633 0.0945831268037345 0.0465258781351651 0.0611472424533805 0.091392312674647 0.130166288902627 0.179524925714565 0.255689922509941 0.352646716223878 0.486369213314026 1 1 67 0.655289510161616 0.0495068633463959 0.0495068633463959 0.0495068633463959 1
0.0441107460551914 Ens0021 0.412508066665158 0.412508066665158 0.412508066665158 0.412508066665158 0.412508066665158 0.412508066665158 0.412508066665158 0.412508066665158 0.0443424284745538 0.0551441233618244 0.0759861048280127 0.100753683896847 0.130211364725933 0.172653601748213 0.223132894391232 0.288370981290136 0.168888253470926 0.168888253470926 0.168888253470926 0.168888253470926 0.168888253470926 0.168888253470926 0.168888253470926 0.168888253470926 0.548265319608783 0.548265319608783 0.548265319608783 0.548265319608783 0.548265319608783 0.548265319608783 0.548265319608783 0.548265319608783 0.216576496315325 0.216576496315325 0.216576496315325 0.216576496315325 0.216576496315325 0.216576496315325 0.216576496315325 0.216576496315325 0.0909564595087021 0.11311320548402 0.155864874901457 0.206668842573091 0.267093281326793 0.3541520136962 0.457696584782275 0.591514817422613 0.0244537549924471 0.0304106231515301 0.0419044615781685 0.055563170204217 0.0718083542056654 0.0952142005063432 0.123052284638176 0.159029479575013 0.999999997694046 0.999999997694046 0.999999997694046 0.999999997694046 0.999999997694046 0.999999997694046 0.999999997694046 0.999999997694046 0.401840636273741 0.321285471586685 0.225803838503888 0.162754190469039 0.119669173601776 0.0846662624992887 0.0615033661432858 0.0445233435644306 0.0375088006277517 0.0466458423709873 0.0642758584615849 0.0852264968745911 0.110144443752675 0.146045892126844 0.188745802544774 0.243930024045659 1 1 78 0.122640889510512 0.123957596369402 0.123957596369402 0.123957596369402 1
0.0127790903382007 Ens0022 0.460804264700299 0.460804264700299 0.460804264700299 0.460804264700299 0.460804264700299 0.460804264700299 0.460804264700299 0.460804264700299 0.161737641327108 0.196246896052697 0.260807447760253 0.334977100294397 0.420560880256986 0.540161967672206 0.678168723790126 0.851435024033799 0.149517596189595 0.149517596189595 0.149517596189595 0.149517596189595 0.149517596189595 0.149517596189595 0.149517596189595 0.149517596189595 0.410081608233894 0.410081608233894 0.410081608233894 0.410081608233894 0.410081608233894 0.410081608233894 0.410081608233894 0.410081608233894 0.229392814781377 0.229392814781377 0.229392814781377 0.229392814781377 0.229392814781377 0.229392814781377 0.229392814781377 0.229392814781377 0.0247165798452503 0.0299902486265332 0.0398563256760059 0.0511908556216172 0.0642696807704611 0.0825469958247741 0.103637046222343 0.130115423854935 1.1523845143756e-07 1.39826376933507e-07 1.85825922504265e-07 2.38671975108744e-07 2.99650620463878e-07 3.84866677721095e-07 4.83196817399499e-07 6.06649465543501e-07 0.895754574209392 0.895754574209392 0.895754574209392 0.895754574209392 0.895754574209392 0.895754574209392 0.895754574209392 0.895754574209392 0.39064479712738 0.323440721871098 0.240924013862587 0.183542661847626 0.142209133969037 0.106709000167711 0.0818191153047232 0.0625312754572757 0.0285183002933763 0.0346031255764072 0.045986729205067 0.0590646522307046 0.0741551649721333 0.0952437606653483 0.119577725728718 0.150128810439282 1 1 95 0.583097365600988 0.108941225155631 0.108941225155631 0.108941225155631 1
0.0428542923185288 Ens0023 0.512818495992525 0.512818495992525 0.512818495992525 0.512818495992525 0.512818495992525 0.512818495992525 0.512818495992525 0.512818495992525 0.0719586431479756 0.0829845692486395 0.102340586232629 0.123075721387035 0.145550209568296 0.175040008075905 0.207003538725292 0.244803833796738 0.186464522659026 0.186464522659026 0.186464522659026 0.186464522659026 0.186464522659026 0.186464522659026 0.186464522659026 0.186464522659026 0.505040433880784 0.505040433880784 0.505040433880784 0.505040433880784 0.505040433880784 0.505040433880784 0.505040433880784 0.505040433880784 0.283709772545767 0.283709772545767 0.283709772545767 0.283709772545767 0.283709772545767 0.283709772545767 0.283709772545767 0.283709772545767 0.194030628306069 0.223761141214279 0.275953066639877 0.331863672037858 0.392464301397978 0.471981144444672 0.558168205004267 0.660093626079606 8.66433424965017e-08 9.9919344512221e-08 1.23225370523066e-07 1.48191953247535e-07 1.75252841165034e-07 2.107606634428e-07 2.49247035785275e-07 2.94761289098933e-07 0.903920060549128 0.903920060549128 0.903920060549128 0.903920060549128 0.903920060549128 0.903920060549128 0.903920060549128 0.903920060549128 0.462558757234047 0.377824045009775 0.273518968456945 0.201988386649124 0.151632679936088 0.109626000839492 0.0811423856247839 0.0598110163766488 0.203338051809976 0.234494702833806 0.289190214201795 0.347782786294117 0.411290357341651 0.494621530839111 0.584942884423412 0.691757549367331 1 1 31 0.551823266647756 0.273245685416151 0.273245685416151 0.273245685416151 1
0.0262488812521973 Ens0024 0.487110475262907 0.487110475262907 0.487110475262907 0.487110475262907 0.487110475262907 0.487110475262907 0.487110475262907 0.487110475262907 0.12630738181105 0.154533565842795 0.20789194807013 0.269894932606289 0.34217368338018 0.444225685856701 0.563190785813709 0.714015130876023 0.117157608525941 0.117157608525941 0.117157608525941 0.117157608525941 0.117157608525941 0.117157608525941 0.117157608525941 0.117157608525941 0.221228355858075 0.221228355858075 0.221228355858075 0.221228355858075 0.221228355858075 0.221228355858075 0.221228355858075 0.221228355858075 0.221224679077051 0.221224679077051 0.221224679077051 0.221224679077051 0.221224679077051 0.221224679077051 0.221224679077051 0.221224679077051 0.0450780949551954 0.055151794415685 0.0741949745229065 0.096323344095222 0.122119052500471 0.158540596451769 0.20099828970234 0.254826292870397 1.91144812192882e-06 2.33860357146072e-06 3.14609223946411e-06 4.08440231007357e-06 5.17821868439119e-06 6.72260275502797e-06 8.52293788688962e-06 1.08054086892832e-05 1 1 1 1 1 1 1 1 0.317714729481326 0.281054800216975 0.233357403222011 0.197189482340421 0.168652167022212 0.141582896837951 0.120486438384361 0.102344199060304 0.0997371174828249 0.122025587028313 0.164159397108095 0.213119314290288 0.270193367715221 0.350777514218905 0.444716886412669 0.563813531494374 1 1 84 0.897289417767897 0.0362487718681798 0.0362487718681798 0.0362487718681798 1
0.0201242454813526 Ens0025 0.401809528349651 0.401809528349651 0.401809528349651 0.401809528349651 0.401809528349651 0.401809528349651 0.401809528349651 0.401809528349651 0.100118941444476 0.116779458320252 0.146445349488305 0.178725951463245 0.214207622227463 0.261424901692355 0.313324428400561 0.375527338050096 0.124403305967842 0.124403305967842 0.124403305967842 0.124403305967842 0.124403305967842 0.124403305967842 0.124403305967842 0.124403305967842 0.262819512070471 0.262819512070471 0.262819512070471 0.262819512070471 0.262819512070471 0.262819512070471 0.262819512070471 0.262819512070471 0.212691384549814 0.212691384549814 0.212691384549814 0.212691384549814 0.212691384549814 0.212691384549814 0.212691384549814 0.212691384549814 0.159371792635147 0.185892413033365 0.233115307995693 0.284500363908823 0.340980959826025 0.416142586218647 0.498757528896497 0.59777364987163 2.74462730930157e-08 3.20135316901005e-08 4.01460402723814e-08 4.89953369651805e-08 5.87221639925244e-08 7.16661516956042e-08 8.58937150605409e-08 1.02945813502554e-07 0.999999734471036 0.999999734471036 0.999999734471036 0.999999734471036 0.999999734471036 0.999999734471036 0.999999734471036 0.999999734471036 0.438239189957353 0.362149004865855 0.267918650121179 0.202288183021656 0.155198387896282 0.115049283620156 0.0871708018340537 0.0657963834817453 0.0806210759190581 0.094037006776033 0.117925554033522 0.143919604959219 0.172491326065594 0.210513181046367 0.252305429571346 0.30239450791046 1 1 72 0.799009708155878 0.11863441195213 0.11863441195213 0.11863441195213 1
0.0374564521911567 Ens0026 0.838843163169355 0.838843163169355 0.838843163169355 0.838843163169355 0.838843163169355 0.838843163169355 0.838843163169355 0.838843163169355 0.182375595655756 0.22016983188889 0.290428225801614 0.370583527923327 0.462499130100092 0.590144290627723 0.73651741235873 0.919195368526906 0.142263578887874 0.142263578887874 0.142263578887874 0.142263578887874 0.142263578887874 0.142263578887874 0.142263578887874 0.142263578887874 0.310051676988547 0.310051676988547 0.310051676988547 0.310051676988547 0.310051676988547 0.310051676988547 0.310051676988547 0.310051676988547 0.234969013630188 0.234969013630188 0.234969013630188 0.234969013630188 0.234969013630188 0.234969013630188 0.234969013630188 0.234969013630188 0.0336469569487964 0.0406197157484399 0.0535818730303557 0.0683699371351482 0.0853276901625977 0.108877284095671 0.135882049221375 0.169584789462381 0.00787461916961442 0.00950649988299746 0.01254011901138 0.0160010671517511 0.0199698018954831 0.0254812686264632 0.0318013718516499 0.0396890463529203 0.999987739109678 0.999987739109678 0.999987739109678 0.999987739109678 0.999987739109678 0.999987739109678 0.999987739109678 0.999987739109678 0.433634479022997 0.352745760014181 0.254330816727673 0.187435671573981 0.140576709107157 0.101604217640547 0.0752228686046046 0.0554799121699587 2.72076814328283e-09 3.28460100465377e-09 4.33275001422178e-09 5.5285459305768e-09 6.89978774269535e-09 8.80406054388379e-09 1.09877262103708e-08 1.37130051153431e-08 1 1 93 0.095258015695028 0.0889716267427069 0.0889716267427069 0.0889716267427069 1
0.0318790700847682 Ens0027 0.649972352979121 0.649972352979121 0.649972352979121 0.649972352979121 0.649972352979121 0.649972352979121 0.649972352979121 0.649972352979121 0.0208235228926544 0.0252987813816725 0.0336845747473722 0.043335395026474 0.0544888865232096 0.0701002592357267 0.0881423849582911 0.110828121191541 0.10850775477866 0.10850775477866 0.10850775477866 0.10850775477866 0.10850775477866 0.10850775477866 0.10850775477866 0.10850775477866 0.224192177632725 0.224192177632725 0.224192177632725 0.224192177632725 0.224192177632725 0.224192177632725 0.224192177632725 0.224192177632725 0.207477043819834 0.207477043819834 0.207477043819834 0.207477043819834 0.207477043819834 0.207477043819834 0.207477043819834 0.207477043819834 0.161178928819225 0.195818474354699 0.260726472821166 0.335426074940901 0.421756703111043 0.542592372664767 0.682242638019749 0.857835532862753 0.0266529481344612 0.0323810294495677 0.0431143773462939 0.0554668891513278 0.0697427363224859 0.089724422868005 0.112817337721935 0.141853815091006 0.882725168674804 0.882725168674804 0.882725168674804 0.882725168674804 0.882725168674804 0.882725168674804 0.882725168674804 0.882725168674804 0.514908776491664 0.413989082728288 0.289908051252788 0.206549272933058 0.149578966454021 0.10371239089662 0.0738123487848931 0.0522815090176036 3.4182594044585e-09 4.15288987483224e-09 5.52944931599483e-09 7.11366767087346e-09 8.94455514355529e-09 1.15072205420164e-08 1.44689031663016e-08 1.81928518769075e-08 1 1 51 0.172755511732772 0.0651480874650556 0.0651480874650556 0.0651480874650556 1
0.0243463193262838 Ens0028 0.962487107413922 0.962487107413922 0.962487107413922 0.962487107413922 0.962487107413922 0.962487107413922 0.962487107413922 0.962487107413922 0.0282633999186566 0.0330658108044779 0.0416492114731333 0.0510278273794222 0.0613746690534828 0.0751950855048127 0.0904422885377896 0.108781145749602 0.135477815141086 0.135477815141086 0.135477815141086 0.135477815141086 0.135477815141086 0.135477815141086 0.135477815141086 0.135477815141086 0.394872022280682 0.394872022280682 0.394872022280682 0.394872022280682 0.394872022280682 0.394872022280682 0.394872022280682 0.394872022280682 0.201505767396079 0.201505767396079 0.201505767396079 0.201505767396079 0.201505767396079 0.201505767396079 0.201505767396079 0.201505767396079 0.216872071389947 0.25372216017867 0.319584720519558 0.391549164437183 0.470943044602185 0.576990524802651 0.69398609200906 0.834704687857284 7.93581781400077e-08 9.28424220623732e-08 1.16942956367185e-07 1.43276301751677e-07 1.72328238430199e-07 2.11133303421328e-07 2.53944510067034e-07 3.0543648561448e-07 0.899905350968213 0.899905350968213 0.899905350968213 0.899905350968213 0.899905350968213 0.899905350968213 0.899905350968213 0.899905350968213 0.37407803591537 0.315689106161222 0.242764708451663 0.190703366536054 0.152145752568631 0.118017060508487 0.0933132629607489 0.0735641469702825 0.0954771752889371 0.11170029873745 0.140696061900234 0.17237815808928 0.20733103775147 0.25401807214533 0.305524963773206 0.367475836267324 1 1 48 0.514468033081852 0.0450570837901493 0.0450570837901493 0.0450570837901493 1
0.0456130358968139 Ens0029 0.944948118755782 0.944948118755782 0.944948118755782 0.944948118755782 0.944948118755782 0.944948118755782 0.944948118755782 0.944948118755782 0.0376213105271071 0.0508508364929362 0.0792036921489377 0.116976621407528 0.166746579588281 0.246269472827349 0.35104956663013 0.500410370868818 0.126187697722932 0.126187697722932 0.126187697722932 0.126187697722932 0.126187697722932 0.126187697722932 0.126187697722932 0.126187697722932 0.230999557171032 0.230999557171032 0.230999557171032 0.230999557171032 0.230999557171032 0.230999557171032 0.230999557171032 0.230999557171032 0.261890812237563 0.261890812237563 0.261890812237563 0.261890812237563 0.261890812237563 0.261890812237563 0.261890812237563 0.261890812237563 0.0179664011018823 0.0242842822857021 0.0378244479514479 0.0558632559659608 0.0796313549229343 0.117608240275873 0.167646932877962 0.238975551691452 0.00436266879594399 0.00589680036413238 0.009184674096155 0.0135649250097726 0.0193363838050253 0.0285580733218564 0.0407086560438514 0.0580289383747851 0.958946237334223 0.958946237334223 0.958946237334223 0.958946237334223 0.958946237334223 0.958946237334223 0.958946237334223 0.958946237334223 0.419438474980958 0.345149632370234 0.253960001674528 0.190961976421767 0.146026115243478 0.107899209388699 0.0815351488261551 0.0613910365634837 0.0263196759919798 0.0355749845410325 0.0554104970167515 0.0818362446960552 0.116655052310637 0.172288860773769 0.245592477278872 0.350084530277167 1 1 57 0.284840399799868 0.0533897637748768 0.0533897637748768 0.0533897637748768 1
0.0395928004333408 Ens002a 0.997759048177456 0.997759048177456 0.997759048177456 0.997759048177456 0.997759048177456 0.997759048177456 0.997759048177456 0.997759048177456 0.093912937570749 0.112037078832451 0.145231991844542 0.182489864434368 0.224594523403588 0.28221209120711 0.347324988814303 0.427460947328173 0.171490276933918 0.171490276933918 0.171490276933918 0.171490276933918 0.171490276933918 0.171490276933918 0.171490276933918 0.171490276933918 0.479224784803755 0.479224784803755 0.479224784803755 0.479224784803755 0.479224784803755 0.479224784803755 0.479224784803755 0.479224784803755 0.232732272245514 0.232732272245514 0.232732272245514 0.232732272245514 0.232732272245514 0.232732272245514 0.232732272245514 0.232732272245514 0.0968541767393196 0.115545944097643 0.149780481477517 0.188205225395547 0.231628551157042 0.29105063122059 0.358202785715868 0.44084850514329 0.0133134492887631 0.0158827953430089 0.0205886303691836 0.0258704457416199 0.0318393596794368 0.0400074415959051 0.0492380894998186 0.0605984627080051 1 1 1 1 1 1 1 1 0.370177172619318 0.302567447594937 0.221039269560784 0.165516195772373 0.126254996247922 0.0931378790182948 0.0703284670936941 0.0529418852979185 0.00016065368503251 0.000191658040311554 0.000248443454948474 0.000312179237076661 0.000384206252687224 0.000482770676606698 0.000594157107638734 0.000731242980702462 1 1 11 0.607751577463001 0.0496277906217575 0.0496277906217575 0.0496277906217575 1
0.0428849696376485 Ens002b 0.99938554961785 0.99938554961785 0.99938554961785 0.99938554961785 0.99938554961785 0.99938554961785 0.99938554961785 0.99938554961785 0.0401754129184566 0.0536080753921651 0.0819314437422508 0.119004820279695 0.167086309413033 0.242691637235749 0.340746281502068 0.478417920287465 0.129451051218767 0.129451051218767 0.129451051218767 0.129451051218767 0.129451051218767 0.129451051218767 0.129451051218767 0.129451051218767 0.295578041555005 0.295578041555005 0.295578041555005 0.295578041555005 0.295578041555005 0.295578041555005 0.295578041555005 0.295578041555005 0.218022543058943 0.218022543058943 0.218022543058943 0.218022543058943 0.218022543058943 0.218022543058943 0.218022543058943 0.218022543058943 0.0224609994882135 0.0299708420269744 0.0458056801979469 0.0665324140618652 0.0934134894352143 0.135682407317377 0.190502137960916 0.267470671291901 1.28458744859598e-07 1.71408968295945e-07 2.61971431358437e-07 3.80511579965583e-07 5.34249582797946e-07 7.75993595149907e-07 1.08951810218289e-06 1.52971584095987e-06 0.967015365223918 0.967015365223918 0.967015365223918 0.967015365223918 0.967015365223918 0.967015365223918 0.967015365223918 0.967015365223918 0.336302187885556 0.277727752205183 0.206752959545247 0.157814264596854 0.122669831211765 0.0924857804793814 0.0712782936144604 0.054786759687991 0.0140986710956962 0.0188125663963047 0.0287520250273985 0.0417621051793863 0.0586352385671656 0.0851672533648298 0.119577358413962 0.167890169993033 1 1 61 0.816587224773131 0.0970367768090882 0.0970367768090882 0.0970367768090882 1
0.00460412836939438 Ens002c 0.587879719024389 0.587879719024389 0.587879719024389 0.587879719024389 0.587879719024389 0.587879719024389 0.587879719024389 0.587879719024389 0.0455606322372307 0.054028701066808 0.0694223338267152 0.0865583423266966 0.105781245722257 0.131891983087552 0.161182595423585 0.196978075992968 0.118532758501631 0.118532758501631 0.118532758501631 0.118532758501631 0.118532758501631 0.118532758501631 0.118532758501631 0.118532758501631 0.245667590704828 0.245667590704828 0.245667590704828 0.245667590704828 0.245667590704828 0.245667590704828 0.245667590704828 0.245667590704828 0.21484531123533 0.21484531123533 0.21484531123533 0.21484531123533 0.21484531123533 0.21484531123533 0.21484531123533 0.21484531123533 0.132226043127968 0.156802068070732 0.201477461041778 0.25120957597736 0.306998276190986 0.382776844560924 0.467784044413256 0.571669669461405 0.0484960526036186 0.0575097095974883 0.0738951368276927 0.0921351991100607 0.112596612582361 0.140389635431413 0.171567409024284 0.209669152205233 0.983254375998048 0.983254375998048 0.983254375998048 0.983254375998048 0.983254375998048 0.983254375998048 0.983254375998048 0.983254375998048 0.395602012051233 0.327887167370191 0.24456493065022 0.186507696343312 0.144626219585483 0.108611630483119 0.0833344182421586 0.0637293374151517 3.81206845421476e-06 4.52059369779054e-06 5.80858244944479e-06 7.24235617527457e-06 8.85074087132257e-06 1.10354322010709e-05 1.34861843923362e-05 1.64812003870987e-05 1 1 22 0.40418228042312 0.470365909918701 0.470365909918701 0.470365909918701 1
0.0122696872051019 Ens002d 0.769286080930237 0.769286080930237 0.769286080930237 0.769286080930237 0.769286080930237 0.769286080930237 0.769286080930237 0.769286080930237 0.0428103226211541 0.0540721564528204 0.0762304318697643 0.103129878842774 0.135740129652266 0.183638774984994 0.241706393969965 0.318135322405294 0.131986321122677 0.131986321122677 0.131986321122677 0.131986321122677 0.131986321122677 0.131986321122677 0.131986321122677 0.131986321122677 0.239776738830572 0.239776738830572 0.239776738830572 0.239776738830572 0.239776738830572 0.239776738830572 0.239776738830572 0.239776738830572 0.264608401351213 0.264608401351213 0.264608401351213 0.264608401351213 0.264608401351213 0.264608401351213 0.264608401351213 0.264608401351213 0.0798151233710407 0.100811570060149 0.14212322990779 0.192274281040084 0.253072495866759 0.342374235551577 0.450634904693509 0.593128209548162 5.29354709323777e-07 6.68608618414117e-07 9.42598318194061e-07 1.2752131657713e-06 1.67844277912871e-06 2.27071520140146e-06 2.98872818721635e-06 3.93378093895197e-06 0.997799434472135 0.997799434472135 0.997799434472135 0.997799434472135 0.997799434472135 0.997799434472135 0.997799434472135 0.997799434472135 0.319065803608152 0.266745310986046 0.202680305553277 0.157779838672812 0.124971136612417 0.0962547846984944 0.075667760487423 0.0593389579514862 0.0187532584524993 0.0236865564881926 0.0333930908077979 0.0451765171037931 0.0594615872501469 0.0804438088371757 0.105880596038782 0.139360639178823 1 1 55 0.933707770095207 0.179412956895966 0.179412956895966 0.179412956895966 1
0.0456615468668376 Ens002e 0.546713362992622 0.546713362992622 0.546713362992622 0.546713362992622 0.546713362992622 0.546713362992622 0.546713362992622 0.546713362992622 0.13434556078456 0.168877279832625 0.236412853309664 0.317862255708839 0.416024443856726 0.559353970408294 0.732093604316833 0.958178673676693 0.14251323961382 0.14251323961382 0.14251323961382 0.14251323961382 0.14251323961382 0.14251323961382 0.14251323961382 0.14251323961382 0.331554341319969 0.331554341319969 0.331554341319969 0.331554341319969 0.331554341319969 0.331554341319969 0.331554341319969 0.331554341319969 0.230886161304975 0.230886161304975 0.230886161304975 0.230886161304975 0.230886161304975 0.230886161304975 0.230886161304975 0.230886161304975 0.0219617815425805 0.0276067620361267 0.0386469594374694 0.0519616828404476 0.0680084842327371 0.0914388955715597 0.11967704561902 0.156635698173851 0.00921407817969649 0.0115824330187404 0.0162143542396133 0.0218005541632494 0.0285329989913681 0.0383632416535939 0.0502105738785702 0.065716597986687 0.991022719851603 0.991022719851603 0.991022719851603 0.991022719851603 0.991022719851603 0.991022719851603 0.991022719851603 0.991022719851603 0.462430968220721 0.388443146875512 0.294711011431804 0.227636397142729 0.1783151456526 0.135233485652084 0.104591859584186 0.0805689070190224 0.000835951134791205 0.00105082112793383 0.00147105413717662 0.00197786448480577 0.00258866838555695 0.0034805213032876 0.00455537552359806 0.0059621661104028 1 1 99 0.337151167940348 0.0496343297406493 0.0496343297406493 0.0496343297406493 1
0.0414674265807475 Ens002f 0.719293627421834 0.719293627421834 0.719293627421834 0.719293627421834 0.719293627421834 0.719293627421834 0.719293627421834 0.719293627421834 0.0609878596796486 0.0787116080279187 0.114544221658414 0.159351243945669 0.215130991384995 0.299285206989278 0.404047823488715 0.545481834228499 0.168805107367687 0.168805107367687 0.168805107367687 0.168805107367687 0.168805107367687 0.168805107367687 0.168805107367687 0.168805107367687 0.453120469948929 0.453120469948929 0.453120469948929 0.453120469948929 0.453120469948929 0.453120469948929 0.453120469948929 0.453120469948929 0.249587833437517 0.249587833437517 0.249587833437517 0.249587833437517 0.249587833437517 0.249587833437517 0.249587833437517 0.249587833437517 0.0244484346096987 0.0315534208283909 0.0459177765516675 0.0638797375091339 0.0862403764129932 0.119975595981919 0.161972183376215 0.218669371657982 0.0149734652811678 0.0193249203402397 0.0281223826376214 0.0391232014250795 0.0528179943898138 0.0734791592877701 0.099200006176943 0.133924249010065 0.975719968934196 0.975719968934196 0.975719968934196 0.975719968934196 0.975719968934196 0.975719968934196 0.975719968934196 0.975719968934196 0.778503902547795 0.566696112164653 0.296484447506188 0.151320067306623 0.0787682287873229 0.0375549626714846 0.0189587807042728 0.0095255647371314 0.00541905541767951 0.00699389301671615 0.0101777876482693 0.0141591002923145 0.0191153906777392 0.0265928847296109 0.0359015311961961 0.0484686018586106 1 1 45 0.694083902431652 0.0427635154516002 0.0427635154516002 0.0427635154516002 1
